state,year,month,deaths
AK,2015,January,4034.0
AK,2015,February,4084.0
AK,2015,March,4101.0
AK,2015,April,4133.0
AK,2015,May,4196.0
AK,2015,June,4201.0
AK,2015,July,4220.0
AK,2015,August,4222.0
AK,2015,September,4242.0
AK,2015,October,4241.0
AK,2015,November,4219.0
AK,2015,December,4193.0
AK,2016,January,4213.0
AK,2016,February,4198.0
AK,2016,March,4230.0
AK,2016,April,4262.0
AK,2016,May,4241.0
AK,2016,June,4261.0
AK,2016,July,4269.0
AK,2016,August,4276.0
AK,2016,September,4256.0
AK,2016,October,4291.0
AK,2016,November,4289.0
AK,2016,December,4355.0
AK,2017,January,4374.0
AK,2017,February,4347.0
AK,2017,March,4360.0
AK,2017,April,4326.0
AK,2017,May,4278.0
AK,2017,June,4277.0
AK,2017,July,4238.0
AK,2017,August,4236.0
AK,2017,September,4300.0
AK,2017,October,4283.0
AK,2017,November,4310.0
AL,2015,January,49543.0
AL,2015,February,50004.0
AL,2015,March,50486.0
AL,2015,April,50565.0
AL,2015,May,50516.0
AL,2015,June,50658.0
AL,2015,July,50841.0
AL,2015,August,50930.0
AL,2015,September,51044.0
AL,2015,October,51091.0
AL,2015,November,51093.0
AL,2015,December,50870.0
AL,2016,January,50534.0
AL,2016,February,50555.0
AL,2016,March,50348.0
AL,2016,April,50391.0
AL,2016,May,50511.0
AL,2016,June,50613.0
AL,2016,July,50683.0
AL,2016,August,50756.0
AL,2016,September,50810.0
AL,2016,October,50869.0
AL,2016,November,51110.0
AL,2016,December,51431.0
AL,2017,January,51656.0
AL,2017,February,51546.0
AL,2017,March,51674.0
AL,2017,April,51801.0
AL,2017,May,51951.0
AL,2017,June,52013.0
AL,2017,July,52050.0
AL,2017,August,52092.0
AL,2017,September,52250.0
AL,2017,October,52288.0
AL,2017,November,52281.0
AL,2015,January,715.0
AL,2015,February,723.0
AL,2015,March,733.0
AL,2015,April,738.0
AL,2015,May,755.0
AL,2015,June,756.0
AL,2015,July,743.0
AL,2015,August,736.0
AL,2015,September,744.0
AL,2015,October,730.0
AL,2015,November,725.0
AL,2015,December,720.0
AL,2016,January,706.0
AL,2016,February,710.0
AL,2016,March,681.0
AL,2016,April,676.0
AL,2016,May,654.0
AL,2016,June,674.0
AL,2016,July,681.0
AL,2016,August,685.0
AL,2016,September,695.0
AL,2016,October,704.0
AL,2016,November,718.0
AL,2016,December,740.0
AL,2017,January,763.0
AL,2017,February,759.0
AL,2017,March,793.0
AL,2017,April,793.0
AL,2017,May,810.0
AL,2017,June,802.0
AL,2017,July,808.0
AL,2017,August,807.0
AL,2017,September,798.0
AL,2017,October,800.0
AL,2017,November,798.0
AR,2015,January,30122.0
AR,2015,February,30332.0
AR,2015,March,30387.0
AR,2015,April,30444.0
AR,2015,May,30602.0
AR,2015,June,30722.0
AR,2015,July,30685.0
AR,2015,August,30884.0
AR,2015,September,30931.0
AR,2015,October,31015.0
AR,2015,November,31007.0
AR,2015,December,30986.0
AR,2016,January,30624.0
AR,2016,February,30413.0
AR,2016,March,30421.0
AR,2016,April,30489.0
AR,2016,May,30361.0
AR,2016,June,30434.0
AR,2016,July,30590.0
AR,2016,August,30488.0
AR,2016,September,30540.0
AR,2016,October,30489.0
AR,2016,November,30697.0
AR,2016,December,31028.0
AR,2017,January,31116.0
AR,2017,February,31159.0
AR,2017,March,31312.0
AR,2017,April,31386.0
AR,2017,May,31500.0
AR,2017,June,31557.0
AR,2017,July,31552.0
AR,2017,August,31599.0
AR,2017,September,31721.0
AR,2017,October,31726.0
AR,2017,November,31657.0
AZ,2015,January,52342.0
AZ,2015,February,52371.0
AZ,2015,March,52826.0
AZ,2015,April,53025.0
AZ,2015,May,53225.0
AZ,2015,June,53462.0
AZ,2015,July,53685.0
AZ,2015,August,53907.0
AZ,2015,September,54058.0
AZ,2015,October,54122.0
AZ,2015,November,54421.0
AZ,2015,December,54853.0
AZ,2016,January,54917.0
AZ,2016,February,55755.0
AZ,2016,March,56319.0
AZ,2016,April,56436.0
AZ,2016,May,56522.0
AZ,2016,June,56648.0
AZ,2016,July,56865.0
AZ,2016,August,56960.0
AZ,2016,September,57051.0
AZ,2016,October,57277.0
AZ,2016,November,57252.0
AZ,2016,December,57215.0
AZ,2017,January,57224.0
AZ,2017,February,56612.0
AZ,2017,March,56273.0
AZ,2017,April,56458.0
AZ,2017,May,56726.0
AZ,2017,June,57018.0
AZ,2017,July,57220.0
AZ,2017,August,57316.0
AZ,2017,September,57539.0
AZ,2017,October,57705.0
AZ,2017,November,57863.0
AZ,2015,January,1193.0
AZ,2015,February,1175.0
AZ,2015,March,1174.0
AZ,2015,April,1173.0
AZ,2015,May,1184.0
AZ,2015,June,1209.0
AZ,2015,July,1201.0
AZ,2015,August,1240.0
AZ,2015,September,1241.0
AZ,2015,October,1264.0
AZ,2015,November,1269.0
AZ,2015,December,1267.0
AZ,2016,January,1298.0
AZ,2016,February,1307.0
AZ,2016,March,1313.0
AZ,2016,April,1335.0
AZ,2016,May,1350.0
AZ,2016,June,1370.0
AZ,2016,July,1421.0
AZ,2016,August,1410.0
AZ,2016,September,1404.0
AZ,2016,October,1405.0
AZ,2016,November,1397.0
AZ,2016,December,1393.0
AZ,2017,January,1417.0
AZ,2017,February,1411.0
AZ,2017,March,1429.0
AZ,2017,April,1416.0
AZ,2017,May,1434.0
AZ,2017,June,1452.0
AZ,2017,July,1447.0
AZ,2017,August,1465.0
AZ,2017,September,1487.0
AZ,2017,October,1497.0
AZ,2017,November,1510.0
CA,2015,January,248191.0
CA,2015,February,249920.0
CA,2015,March,251540.0
CA,2015,April,252831.0
CA,2015,May,253858.0
CA,2015,June,254838.0
CA,2015,July,255417.0
CA,2015,August,256464.0
CA,2015,September,257163.0
CA,2015,October,257750.0
CA,2015,November,258808.0
CA,2015,December,260172.0
CA,2016,January,259303.0
CA,2016,February,260508.0
CA,2016,March,261416.0
CA,2016,April,261595.0
CA,2016,May,261557.0
CA,2016,June,261467.0
CA,2016,July,261603.0
CA,2016,August,261781.0
CA,2016,September,262041.0
CA,2016,October,262751.0
CA,2016,November,262360.0
CA,2016,December,263199.0
CA,2017,January,265344.0
CA,2017,February,264895.0
CA,2017,March,264775.0
CA,2017,April,265300.0
CA,2017,May,265970.0
CA,2017,June,266923.0
CA,2017,July,267399.0
CA,2017,August,267375.0
CA,2017,September,268120.0
CA,2017,October,268401.0
CA,2017,November,268415.0
CA,2015,January,4603.0
CA,2015,February,4616.0
CA,2015,March,4608.0
CA,2015,April,4625.0
CA,2015,May,4607.0
CA,2015,June,4604.0
CA,2015,July,4628.0
CA,2015,August,4670.0
CA,2015,September,4747.0
CA,2015,October,4784.0
CA,2015,November,4747.0
CA,2015,December,4762.0
CA,2016,January,4745.0
CA,2016,February,4745.0
CA,2016,March,4768.0
CA,2016,April,4795.0
CA,2016,May,4811.0
CA,2016,June,4844.0
CA,2016,July,4816.0
CA,2016,August,4791.0
CA,2016,September,4716.0
CA,2016,October,4659.0
CA,2016,November,4709.0
CA,2016,December,4755.0
CA,2017,January,4769.0
CA,2017,February,4720.0
CA,2017,March,4714.0
CA,2017,April,4701.0
CA,2017,May,4733.0
CA,2017,June,4767.0
CA,2017,July,4819.0
CA,2017,August,4843.0
CA,2017,September,4899.0
CA,2017,October,4996.0
CA,2017,November,4965.0
CO,2015,January,36264.0
CO,2015,February,36330.0
CO,2015,March,36300.0
CO,2015,April,36601.0
CO,2015,May,36667.0
CO,2015,June,36816.0
CO,2015,July,36960.0
CO,2015,August,37125.0
CO,2015,September,37101.0
CO,2015,October,37144.0
CO,2015,November,37144.0
CO,2015,December,36993.0
CO,2016,January,36752.0
CO,2016,February,36987.0
CO,2016,March,37387.0
CO,2016,April,37351.0
CO,2016,May,37535.0
CO,2016,June,37504.0
CO,2016,July,37620.0
CO,2016,August,37650.0
CO,2016,September,37834.0
CO,2016,October,38048.0
CO,2016,November,38075.0
CO,2016,December,38151.0
CO,2017,January,38236.0
CO,2017,February,38358.0
CO,2017,March,38365.0
CO,2017,April,38522.0
CO,2017,May,38411.0
CO,2017,June,38473.0
CO,2017,July,38371.0
CO,2017,August,38385.0
CO,2017,September,38547.0
CO,2017,October,38595.0
CO,2017,November,38708.0
CO,2015,January,923.0
CO,2015,February,932.0
CO,2015,March,939.0
CO,2015,April,950.0
CO,2015,May,927.0
CO,2015,June,921.0
CO,2015,July,918.0
CO,2015,August,928.0
CO,2015,September,917.0
CO,2015,October,915.0
CO,2015,November,908.0
CO,2015,December,913.0
CO,2016,January,913.0
CO,2016,February,912.0
CO,2016,March,908.0
CO,2016,April,894.0
CO,2016,May,915.0
CO,2016,June,935.0
CO,2016,July,928.0
CO,2016,August,934.0
CO,2016,September,933.0
CO,2016,October,948.0
CO,2016,November,952.0
CO,2016,December,965.0
CO,2017,January,976.0
CO,2017,February,966.0
CO,2017,March,963.0
CO,2017,April,988.0
CO,2017,May,982.0
CO,2017,June,996.0
CO,2017,July,1012.0
CO,2017,August,1018.0
CO,2017,September,1023.0
CO,2017,October,1026.0
CO,2017,November,1045.0
CT,2015,January,30221.0
CT,2015,February,30349.0
CT,2015,March,30497.0
CT,2015,April,30431.0
CT,2015,May,30437.0
CT,2015,June,30508.0
CT,2015,July,30612.0
CT,2015,August,30549.0
CT,2015,September,30556.0
CT,2015,October,30615.0
CT,2015,November,30751.0
CT,2015,December,30600.0
CT,2016,January,30368.0
CT,2016,February,30231.0
CT,2016,March,30162.0
CT,2016,April,30198.0
CT,2016,May,30198.0
CT,2016,June,30188.0
CT,2016,July,30094.0
CT,2016,August,30156.0
CT,2016,September,30088.0
CT,2016,October,30155.0
CT,2016,November,30294.0
CT,2016,December,30641.0
CT,2017,January,30836.0
CT,2017,February,31027.0
CT,2017,March,31065.0
CT,2017,April,31109.0
CT,2017,May,31125.0
CT,2017,June,31263.0
CT,2017,July,31360.0
CT,2017,August,31389.0
CT,2017,September,31560.0
CT,2017,October,31528.0
CT,2017,November,31441.0
CT,2015,January,631.0
CT,2015,February,633.0
CT,2015,March,639.0
CT,2015,April,650.0
CT,2015,May,652.0
CT,2015,June,670.0
CT,2015,July,722.0
CT,2015,August,728.0
CT,2015,September,748.0
CT,2015,October,779.0
CT,2015,November,800.0
CT,2015,December,799.0
CT,2016,January,824.0
CT,2016,February,836.0
CT,2016,March,849.0
CT,2016,April,869.0
CT,2016,May,895.0
CT,2016,June,909.0
CT,2016,July,906.0
CT,2016,August,928.0
CT,2016,September,929.0
CT,2016,October,918.0
CT,2016,November,939.0
CT,2016,December,974.0
CT,2017,January,985.0
CT,2017,February,994.0
CT,2017,March,1018.0
CT,2017,April,1017.0
CT,2017,May,1045.0
CT,2017,June,1055.0
CT,2017,July,1071.0
CT,2017,August,1077.0
CT,2017,September,1078.0
CT,2017,October,1086.0
CT,2017,November,1056.0
CT,2015,January,532.0
CT,2015,February,530.0
CT,2015,March,536.0
CT,2015,April,550.0
CT,2015,May,553.0
CT,2015,June,567.0
CT,2015,July,616.0
CT,2015,August,618.0
CT,2015,September,633.0
CT,2015,October,660.0
CT,2015,November,683.0
CT,2015,December,686.0
CT,2016,January,711.0
CT,2016,February,731.0
CT,2016,March,741.0
CT,2016,April,766.0
CT,2016,May,795.0
CT,2016,June,810.0
CT,2016,July,800.0
CT,2016,August,825.0
CT,2016,September,832.0
CT,2016,October,814.0
CT,2016,November,834.0
CT,2016,December,869.0
CT,2017,January,874.0
CT,2017,February,878.0
CT,2017,March,904.0
CT,2017,April,902.0
CT,2017,May,925.0
CT,2017,June,939.0
CT,2017,July,962.0
CT,2017,August,964.0
CT,2017,September,962.0
CT,2017,October,973.0
CT,2017,November,951.0
CT,2016,December,508.0
CT,2017,January,527.0
CT,2017,February,545.0
CT,2017,March,575.0
CT,2017,April,580.0
CT,2017,May,600.0
CT,2017,June,608.0
CT,2017,July,637.0
CT,2017,August,643.0
CT,2017,September,648.0
CT,2017,October,669.0
CT,2017,November,670.0
DC,2015,January,5589.0
DC,2015,February,5632.0
DC,2015,March,5704.0
DC,2015,April,5740.0
DC,2015,May,5706.0
DC,2015,June,5678.0
DC,2015,July,5668.0
DC,2015,August,5703.0
DC,2015,September,5683.0
DC,2015,October,5719.0
DC,2015,November,5754.0
DC,2015,December,5706.0
DC,2016,January,5616.0
DC,2016,February,5610.0
DC,2016,March,5620.0
DC,2016,April,5662.0
DC,2016,May,5719.0
DC,2016,June,5731.0
DC,2016,July,5770.0
DC,2016,August,5789.0
DC,2016,September,5869.0
DC,2016,October,5876.0
DC,2016,November,5933.0
DC,2016,December,6055.0
DC,2017,January,6128.0
DC,2017,February,6177.0
DC,2017,March,6227.0
DC,2017,April,6241.0
DC,2017,May,6287.0
DC,2017,June,6328.0
DC,2017,July,6314.0
DC,2017,August,6296.0
DC,2017,September,6302.0
DC,2017,October,6301.0
DC,2017,November,6257.0
DE,2015,January,8485.0
DE,2015,February,8561.0
DE,2015,March,8551.0
DE,2015,April,8580.0
DE,2015,May,8583.0
DE,2015,June,8577.0
DE,2015,July,8642.0
DE,2015,August,8648.0
DE,2015,September,8686.0
DE,2015,October,8661.0
DE,2015,November,8666.0
DE,2015,December,8591.0
DE,2016,January,8485.0
DE,2016,February,8473.0
DE,2016,March,8555.0
DE,2016,April,8530.0
DE,2016,May,8553.0
DE,2016,June,8571.0
DE,2016,July,8609.0
DE,2016,August,8666.0
DE,2016,September,8740.0
DE,2016,October,8809.0
DE,2016,November,8889.0
DE,2016,December,8980.0
DE,2017,January,9058.0
DE,2017,February,9085.0
DE,2017,March,9099.0
DE,2017,April,9150.0
DE,2017,May,9119.0
DE,2017,June,9098.0
DE,2017,July,9111.0
FL,2015,January,189170.0
DE,2017,August,9092.0
DE,2017,September,9050.0
DE,2017,October,9022.0
DE,2017,November,9053.0
FL,2015,February,190591.0
FL,2015,March,191745.0
FL,2015,April,192268.0
FL,2015,May,193067.0
FL,2015,June,193387.0
FL,2015,July,193875.0
FL,2015,August,194364.0
FL,2015,September,195097.0
FL,2015,October,195599.0
FL,2015,November,195311.0
FL,2015,December,194297.0
FL,2016,January,193810.0
FL,2016,February,194386.0
FL,2016,March,195215.0
FL,2016,April,195883.0
FL,2016,May,196050.0
FL,2016,June,196273.0
FL,2016,July,196733.0
FL,2016,August,197300.0
FL,2016,September,197602.0
FL,2016,October,198220.0
FL,2016,November,199256.0
FL,2016,December,199964.0
FL,2017,January,200885.0
FL,2017,February,200710.0
FL,2017,March,200882.0
FL,2017,April,201342.0
FL,2017,May,201707.0
FL,2017,June,202315.0
FL,2017,July,202401.0
FL,2017,August,202942.0
FL,2017,September,203978.0
FL,2017,October,204664.0
FL,2017,November,205027.0
FL,2015,January,2755.0
FL,2015,February,2824.0
FL,2015,March,2862.0
FL,2015,April,2886.0
FL,2015,May,2958.0
FL,2015,June,2983.0
FL,2015,July,3117.0
FL,2015,August,3204.0
FL,2015,September,3270.0
FL,2015,October,3341.0
FL,2015,November,3340.0
FL,2015,December,3352.0
FL,2016,January,3324.0
FL,2016,February,3401.0
FL,2016,March,3596.0
FL,2016,April,3703.0
FL,2016,May,3759.0
FL,2016,June,3843.0
FL,2016,July,3973.0
FL,2016,August,4091.0
FL,2016,September,4279.0
FL,2016,October,4579.0
FL,2016,November,4836.0
FL,2016,December,4996.0
FL,2017,January,5180.0
FL,2017,February,5231.0
FL,2017,March,5287.0
FL,2017,April,5386.0
FL,2017,May,5535.0
FL,2017,June,5675.0
FL,2017,July,5601.0
FL,2017,August,5624.0
FL,2017,September,5586.0
FL,2017,October,5467.0
FL,2017,November,5401.0
GA,2015,January,77687.0
GA,2015,February,78215.0
GA,2015,March,78805.0
GA,2015,April,79111.0
GA,2015,May,79186.0
GA,2015,June,79559.0
GA,2015,July,79994.0
GA,2015,August,80081.0
GA,2015,September,80392.0
GA,2015,October,80715.0
GA,2015,November,80919.0
GA,2015,December,80541.0
GA,2016,January,80247.0
GA,2016,February,80280.0
GA,2016,March,80292.0
GA,2016,April,80405.0
GA,2016,May,80430.0
GA,2016,June,80535.0
GA,2016,July,80602.0
GA,2016,August,81003.0
GA,2016,September,81280.0
GA,2016,October,81277.0
GA,2016,November,81392.0
GA,2016,December,81783.0
GA,2017,January,82148.0
GA,2017,February,82141.0
GA,2017,March,82431.0
GA,2017,April,82580.0
GA,2017,May,82805.0
GA,2017,June,82939.0
GA,2017,July,83076.0
GA,2017,August,83106.0
GA,2017,September,83175.0
GA,2017,October,83559.0
GA,2017,November,83624.0
GA,2015,January,1206.0
GA,2015,February,1235.0
GA,2015,March,1257.0
GA,2015,April,1270.0
GA,2015,May,1289.0
GA,2015,June,1311.0
GA,2015,July,1330.0
GA,2015,August,1327.0
GA,2015,September,1314.0
GA,2015,October,1337.0
GA,2015,November,1315.0
GA,2015,December,1308.0
GA,2016,January,1299.0
GA,2016,February,1277.0
GA,2016,March,1278.0
GA,2016,April,1291.0
GA,2016,May,1268.0
GA,2016,June,1279.0
GA,2016,July,1270.0
GA,2016,August,1275.0
GA,2016,September,1289.0
GA,2016,October,1298.0
GA,2016,November,1344.0
GA,2016,December,1370.0
GA,2017,January,1399.0
GA,2017,February,1418.0
GA,2017,March,1436.0
GA,2017,April,1467.0
GA,2017,May,1484.0
GA,2017,June,1485.0
GA,2017,July,1493.0
GA,2017,August,1501.0
GA,2017,September,1499.0
GA,2017,October,1520.0
GA,2017,November,1506.0
HI,2015,January,11026.0
HI,2015,February,11076.0
HI,2015,March,11073.0
HI,2015,April,11031.0
HI,2015,May,11063.0
