state,year,month,deaths
US,2017,July,2796662.0
US,2017,August,2798756.0
US,2017,September,2804807.0
US,2017,October,2807181.0
US,2017,November,2810913.0
US,2015,January,47523.0
US,2015,February,47725.0
US,2015,March,48198.0
US,2015,April,48748.0
US,2015,May,49293.0
US,2015,June,49691.0
US,2015,July,50301.0
US,2015,August,50834.0
US,2015,September,51575.0
US,2015,October,52114.0
US,2015,November,52386.0
US,2015,December,52623.0
US,2016,January,52902.0
US,2016,February,53834.0
US,2016,March,54781.0
US,2016,April,55763.0
US,2016,May,56465.0
US,2016,June,57428.0
US,2016,July,58525.0
US,2016,August,59417.0
US,2016,September,60147.0
US,2016,October,61062.0
US,2016,November,62340.0
US,2016,December,63938.0
US,2017,January,65547.0
US,2017,February,66146.0
US,2017,March,66772.0
US,2017,April,67334.0
US,2017,May,68132.0
US,2017,June,68848.0
US,2017,July,69135.0
US,2017,August,69559.0
US,2017,September,70070.0
US,2017,October,70057.0
US,2017,November,69948.0
US,2015,January,28986.0
US,2015,February,29269.0
US,2015,March,29609.0
US,2015,April,30240.0
US,2015,May,30745.0
US,2015,June,31068.0
US,2015,July,31392.0
US,2015,August,31767.0
US,2015,September,32337.0
US,2015,October,32775.0
US,2015,November,33040.0
US,2015,December,33203.0
US,2016,January,33531.0
US,2016,February,34251.0
US,2016,March,35062.0
US,2016,April,35837.0
US,2016,May,36423.0
US,2016,June,37187.0
US,2016,July,38075.0
US,2016,August,38856.0
US,2016,September,39437.0
US,2016,October,40149.0
US,2016,November,41126.0
US,2016,December,42435.0
US,2017,January,43669.0
US,2017,February,44244.0
US,2017,March,44723.0
US,2017,April,45116.0
US,2017,May,45704.0
US,2017,June,46233.0
US,2017,July,46483.0
US,2017,August,46840.0
US,2017,September,47263.0
US,2017,October,47320.0
US,2017,November,47292.0
US,2015,January,80.87662815899671
US,2015,February,81.1691985332635
US,2015,March,81.3187269181294
US,2015,April,81.73053253466809
US,2015,May,81.995415170511
US,2015,June,82.1919462276871
US,2015,July,82.24488578755891
US,2015,August,82.3917063382775
US,2015,September,82.576829859428
US,2015,October,82.77238362052421
US,2015,November,82.9000114534418
US,2015,December,83.0777416718925
US,2016,January,83.32955275792979
US,2016,February,83.4268306274845
US,2016,March,83.6129314908454
US,2016,April,83.8261929953553
US,2016,May,84.10342690162051
US,2016,June,84.31253047294001
US,2016,July,84.5860743272106
US,2016,August,84.8713331201508
US,2016,September,84.99010756978741
US,2016,October,85.10530280698309
US,2016,November,85.2807186397177
US,2016,December,85.4374550345647
US,2017,January,85.555402993272
US,2017,February,85.8464608593112
US,2017,March,86.0480440903373
US,2017,April,86.12885020940392
US,2017,May,86.24728468267479
US,2017,June,86.4396932372763
US,2017,July,86.5972372893614
US,2017,August,86.7364395692865
US,2017,September,86.90309690309691
US,2017,October,87.13047946671999
US,2017,November,87.29770686795909
US,2015,January,4402.0
US,2015,February,4449.0
US,2015,March,4586.0
US,2015,April,4675.0
US,2015,May,4785.0
US,2015,June,4957.0
US,2015,July,5081.0
US,2015,August,5259.0
US,2015,September,5450.0
US,2015,October,5571.0
US,2015,November,5689.0
US,2015,December,5777.0
US,2016,January,5922.0
US,2016,February,6072.0
US,2016,March,6174.0
US,2016,April,6320.0
US,2016,May,6459.0
US,2016,June,6597.0
US,2016,July,6838.0
US,2016,August,6991.0
US,2016,September,7047.0
US,2016,October,7197.0
US,2016,November,7362.0
US,2016,December,7610.0
US,2017,January,7825.0
US,2017,February,8036.0
US,2017,March,8239.0
US,2017,April,8478.0
US,2017,May,8777.0
US,2017,June,9031.0
US,2017,July,9240.0
US,2017,August,9424.0
US,2017,September,9729.0
US,2017,October,9953.0
US,2017,November,10135.0
US,2015,January,5766.0
US,2015,February,6079.0
US,2015,March,6390.0
US,2015,April,6868.0
US,2015,May,7254.0
US,2015,June,7551.0
US,2015,July,7890.0
US,2015,August,8216.0
US,2015,September,8669.0
US,2015,October,9101.0
US,2015,November,9397.0
US,2015,December,9610.0
US,2016,January,9946.0
US,2016,February,10585.0
US,2016,March,11351.0
US,2016,April,12048.0
US,2016,May,12802.0
US,2016,June,13562.0
US,2016,July,14417.0
US,2016,August,15256.0
US,2016,September,16111.0
US,2016,October,17027.0
US,2016,November,18171.0
US,2016,December,19500.0
US,2017,January,20920.0
US,2017,February,21823.0
US,2017,March,22632.0
US,2017,April,23304.0
US,2017,May,24065.0
US,2017,June,24936.0
US,2017,July,25581.0
US,2017,August,26379.0
US,2017,September,27116.0
US,2017,October,27573.0
US,2017,November,27902.0
UT,2015,January,38.0
UT,2015,February,36.0
UT,2015,March,41.0
UT,2015,April,40.0
UT,2015,May,37.0
UT,2015,June,40.0
UT,2015,July,38.0
UT,2015,August,37.0
UT,2015,September,36.0
UT,2015,October,38.0
UT,2015,November,42.0
UT,2015,December,46.0
UT,2016,January,46.0
UT,2016,February,48.0
UT,2016,March,47.0
UT,2016,April,48.0
UT,2016,May,51.0
UT,2016,June,50.0
UT,2016,July,55.0
UT,2016,August,53.0
UT,2016,September,55.0
UT,2016,October,58.0
UT,2016,November,53.0
UT,2016,December,50.0
UT,2017,January,50.0
UT,2017,February,48.0
UT,2017,March,43.0
UT,2017,April,47.0
UT,2017,May,41.0
UT,2017,June,42.0
UT,2017,July,43.0
UT,2017,August,47.0
UT,2017,September,45.0
UT,2017,October,43.0
UT,2017,November,48.0
UT,2015,January,114.0
UT,2015,February,109.0
UT,2015,March,114.0
UT,2015,April,110.0
UT,2015,May,112.0
UT,2015,June,116.0
UT,2015,July,116.0
UT,2015,August,119.0
UT,2015,September,128.0
UT,2015,October,131.0
UT,2015,November,132.0
UT,2015,December,128.0
UT,2016,January,130.0
UT,2016,February,139.0
UT,2016,March,146.0
UT,2016,April,152.0
UT,2016,May,155.0
UT,2016,June,153.0
UT,2016,July,164.0
UT,2016,August,165.0
UT,2016,September,161.0
UT,2016,October,168.0
UT,2016,November,165.0
UT,2016,December,166.0
UT,2017,January,170.0
UT,2017,February,166.0
UT,2017,March,155.0
UT,2017,April,153.0
UT,2017,May,147.0
UT,2017,June,150.0
UT,2017,July,139.0
UT,2017,August,141.0
UT,2017,September,144.0
UT,2017,October,139.0
UT,2017,November,142.0
UT,2015,January,48.0
UT,2015,February,46.0
UT,2015,March,46.0
UT,2015,April,46.0
UT,2015,May,44.0
UT,2015,June,40.0
UT,2015,July,45.0
UT,2015,August,47.0
UT,2015,September,46.0
UT,2015,October,45.0
UT,2015,November,41.0
UT,2015,December,44.0
UT,2016,January,45.0
UT,2016,February,44.0
UT,2016,March,45.0
UT,2016,April,50.0
UT,2016,May,51.0
UT,2016,June,51.0
UT,2016,July,49.0
UT,2016,August,46.0
UT,2016,September,43.0
UT,2016,October,46.0
UT,2016,November,48.0
UT,2016,December,43.0
UT,2017,January,40.0
UT,2017,February,46.0
UT,2017,March,42.0
UT,2017,April,39.0
UT,2017,May,40.0
UT,2017,June,43.0
UT,2017,July,45.0
UT,2017,August,43.0
UT,2017,September,42.0
UT,2017,October,44.0
UT,2017,November,44.0
UT,2015,January,375.0
UT,2015,February,363.0
UT,2015,March,361.0
UT,2015,April,364.0
UT,2015,May,356.0
UT,2015,June,363.0
UT,2015,July,363.0
UT,2015,August,360.0
UT,2015,September,364.0
UT,2015,October,375.0
UT,2015,November,369.0
UT,2015,December,364.0
UT,2016,January,381.0
UT,2016,February,393.0
UT,2016,March,399.0
UT,2016,April,390.0
UT,2016,May,389.0
UT,2016,June,378.0
UT,2016,July,374.0
UT,2016,August,380.0
UT,2016,September,365.0
UT,2016,October,358.0
UT,2016,November,353.0
UT,2016,December,330.0
UT,2017,January,317.0
UT,2017,February,310.0
UT,2017,March,295.0
UT,2017,April,296.0
UT,2017,May,286.0
UT,2017,June,284.0
UT,2017,July,291.0
UT,2017,August,276.0
UT,2017,September,278.0
UT,2017,October,271.0
UT,2017,November,281.0
UT,2015,January,17303.0
UT,2015,February,17431.0
UT,2015,March,17543.0
UT,2015,April,17578.0
UT,2015,May,17660.0
UT,2015,June,17739.0
UT,2015,July,17792.0
UT,2015,August,17861.0
UT,2015,September,17834.0
UT,2015,October,17898.0
UT,2015,November,17881.0
UT,2015,December,17845.0
UT,2016,January,17813.0
UT,2016,February,17940.0
UT,2016,March,18065.0
UT,2016,April,18171.0
UT,2016,May,18259.0
UT,2016,June,18315.0
UT,2016,July,18426.0
UT,2016,August,18480.0
UT,2016,September,18531.0
UT,2016,October,18457.0
UT,2016,November,18389.0
UT,2016,December,18498.0
UT,2017,January,18572.0
UT,2017,February,18505.0
UT,2017,March,18483.0
UT,2017,April,18456.0
UT,2017,May,18410.0
UT,2017,June,18402.0
UT,2017,July,18334.0
UT,2017,August,18361.0
UT,2017,September,18490.0
UT,2017,October,18617.0
UT,2017,November,18747.0
UT,2015,January,619.0
UT,2015,February,606.0
UT,2015,March,606.0
UT,2015,April,614.0
UT,2015,May,599.0
UT,2015,June,603.0
UT,2015,July,596.0
UT,2015,August,607.0
UT,2015,September,622.0
UT,2015,October,655.0
UT,2015,November,657.0
UT,2015,December,649.0
UT,2016,January,672.0
UT,2016,February,689.0
UT,2016,March,710.0
UT,2016,April,707.0
UT,2016,May,716.0
UT,2016,June,714.0
UT,2016,July,715.0
UT,2016,August,717.0
UT,2016,September,694.0
UT,2016,October,682.0
UT,2016,November,667.0
UT,2016,December,650.0
UT,2017,January,641.0
UT,2017,February,643.0
UT,2017,March,621.0
UT,2017,April,619.0
UT,2017,May,612.0
UT,2017,June,615.0
UT,2017,July,621.0
UT,2017,August,616.0
UT,2017,September,618.0
UT,2017,October,613.0
UT,2017,November,627.0
UT,2015,January,464.0
UT,2015,February,445.0
UT,2015,March,438.0
UT,2015,April,442.0
UT,2015,May,433.0
UT,2015,June,433.0
UT,2015,July,436.0
UT,2015,August,435.0
UT,2015,September,443.0
UT,2015,October,457.0
UT,2015,November,456.0
UT,2015,December,451.0
UT,2016,January,473.0
UT,2016,February,490.0
UT,2016,March,505.0
UT,2016,April,501.0
UT,2016,May,509.0
UT,2016,June,512.0
UT,2016,July,514.0
UT,2016,August,521.0
UT,2016,September,506.0
UT,2016,October,503.0
UT,2016,November,496.0
UT,2016,December,475.0
UT,2017,January,466.0
UT,2017,February,467.0
UT,2017,March,449.0
UT,2017,April,449.0
UT,2017,May,437.0
UT,2017,June,437.0
UT,2017,July,439.0
UT,2017,August,430.0
UT,2017,September,432.0
UT,2017,October,430.0
UT,2017,November,440.0
UT,2015,January,98.3844911147011
UT,2015,February,98.3498349834984
UT,2015,March,98.1848184818482
UT,2015,April,98.04560260586321
UT,2015,May,97.8297161936561
UT,2015,June,97.67827529021558
UT,2015,July,97.6510067114094
UT,2015,August,97.6935749588138
UT,2015,September,97.9099678456592
UT,2015,October,97.70992366412209
UT,2015,November,98.1735159817352
UT,2015,December,97.84283513097071
UT,2016,January,97.7678571428571
UT,2016,February,97.5326560232221
UT,2016,March,96.4788732394366
UT,2016,April,96.03960396039601
UT,2016,May,95.9497206703911
UT,2016,June,95.7983193277311
UT,2016,July,95.9440559440559
UT,2016,August,95.81589958159
UT,2016,September,95.24495677233429
UT,2016,October,95.3079178885631
UT,2016,November,95.20239880059971
UT,2016,December,94.92307692307692
UT,2017,January,94.5397815912636
UT,2017,February,94.7122861586314
UT,2017,March,95.33011272141711
UT,2017,April,95.9612277867528
UT,2017,May,96.2418300653595
UT,2017,June,96.42276422764229
UT,2017,July,96.4573268921095
UT,2017,August,96.5909090909091
UT,2017,September,97.0873786407767
UT,2017,October,97.2267536704731
UT,2017,November,97.12918660287079
UT,2015,January,109.0
UT,2015,February,111.0
UT,2015,March,117.0
UT,2015,April,119.0
UT,2015,May,115.0
UT,2015,June,120.0
UT,2015,July,115.0
UT,2015,August,120.0
UT,2015,September,131.0
UT,2015,October,147.0
UT,2015,November,155.0
UT,2015,December,149.0
UT,2016,January,153.0
UT,2016,February,158.0
UT,2016,March,160.0
UT,2016,April,163.0
UT,2016,May,167.0
UT,2016,June,164.0
UT,2016,July,166.0
UT,2016,August,167.0
UT,2016,September,159.0
UT,2016,October,152.0
UT,2016,November,147.0
UT,2016,December,147.0
UT,2017,January,146.0
UT,2017,February,147.0
UT,2017,March,146.0
UT,2017,April,151.0
UT,2017,May,159.0
UT,2017,June,166.0
UT,2017,July,167.0
UT,2017,August,167.0
UT,2017,September,172.0
UT,2017,October,172.0
UT,2017,November,178.0
UT,2015,January,68.0
UT,2015,February,62.0
UT,2015,March,58.0
UT,2015,April,62.0
UT,2015,May,66.0
UT,2015,June,63.0
UT,2015,July,62.0
UT,2015,August,61.0
UT,2015,September,67.0
UT,2015,October,70.0
UT,2015,November,67.0
UT,2015,December,63.0
UT,2016,January,72.0
UT,2016,February,78.0
UT,2016,March,79.0
UT,2016,April,76.0
UT,2016,May,78.0
UT,2016,June,89.0
UT,2016,July,88.0
UT,2016,August,88.0
UT,2016,September,85.0
UT,2016,October,80.0
UT,2016,November,80.0
UT,2016,December,77.0
UT,2017,January,78.0
UT,2017,February,78.0
UT,2017,March,82.0
UT,2017,April,82.0
UT,2017,May,81.0
UT,2017,June,77.0
UT,2017,July,78.0
UT,2017,August,81.0
UT,2017,September,79.0
UT,2017,October,83.0
UT,2017,November,82.0
VA,2015,January,125.0
VA,2015,February,133.0
VA,2015,March,128.0
VA,2015,April,132.0
VA,2015,May,130.0
VA,2015,June,135.0
VA,2015,July,134.0
VA,2015,August,143.0
VA,2015,September,146.0
VA,2015,October,156.0
VA,2015,November,157.0
VA,2015,December,157.0
VA,2016,January,168.0
VA,2016,February,179.0
VA,2016,March,202.0
VA,2016,April,213.0
VA,2016,May,222.0
VA,2016,June,224.0
VA,2016,July,237.0
VA,2016,August,239.0
VA,2016,September,243.0
VA,2016,October,246.0
VA,2016,November,251.0
VA,2016,December,257.0
VA,2017,January,264.0
VA,2017,February,273.0
VA,2017,March,264.0
VA,2017,April,272.0
VA,2017,May,271.0
VA,2017,June,294.0
VA,2017,July,301.0
VA,2017,August,307.0
VA,2017,September,314.0
VA,2017,October,319.0
VA,2017,November,323.0
VA,2015,January,246.0
VA,2015,February,260.0
VA,2015,March,260.0
VA,2015,April,272.0
VA,2015,May,288.0
VA,2015,June,301.0
VA,2015,July,302.0
VA,2015,August,307.0
VA,2015,September,319.0
VA,2015,October,341.0
VA,2015,November,338.0
VA,2015,December,338.0
VA,2016,January,339.0
VA,2016,February,353.0
VA,2016,March,374.0
VA,2016,April,379.0
VA,2016,May,386.0
VA,2016,June,392.0
VA,2016,July,397.0
VA,2016,August,400.0
VA,2016,September,398.0
VA,2016,October,399.0
VA,2016,November,419.0
VA,2016,December,439.0
VA,2017,January,454.0
VA,2017,February,460.0
VA,2017,March,456.0
VA,2017,April,460.0
VA,2017,May,464.0
VA,2017,June,483.0
VA,2017,July,506.0
VA,2017,August,524.0
VA,2017,September,534.0
VA,2017,October,529.0
VA,2017,November,524.0
VA,2015,January,99.0
VA,2015,February,95.0
VA,2015,March,91.0
VA,2015,April,91.0
VA,2015,May,89.0
VA,2015,June,88.0
VA,2015,July,85.0
VA,2015,August,86.0
VA,2015,September,77.0
VA,2015,October,73.0
VA,2015,November,66.0
VA,2015,December,69.0
VA,2016,January,73.0
VA,2016,February,78.0
VA,2016,March,79.0
VA,2016,April,78.0
VA,2016,May,77.0
VA,2016,June,79.0
VA,2016,July,80.0
VA,2016,August,77.0
VA,2016,September,84.0
VA,2016,October,87.0
VA,2016,November,83.0
VA,2016,December,77.0
VA,2017,January,71.0
VA,2017,February,67.0
VA,2017,March,67.0
VA,2017,April,68.0
VA,2017,May,69.0
VA,2017,June,65.0
VA,2017,July,69.0
VA,2017,August,72.0
VA,2017,September,75.0
VA,2017,October,74.0
VA,2017,November,77.0
VA,2015,January,320.0
VA,2015,February,315.0
VA,2015,March,314.0
VA,2015,April,292.0
VA,2015,May,286.0
VA,2015,June,276.0
VA,2015,July,272.0
VA,2015,August,285.0
VA,2015,September,280.0
VA,2015,October,277.0
VA,2015,November,273.0
VA,2015,December,274.0
VA,2016,January,271.0
VA,2016,February,282.0
VA,2016,March,290.0
VA,2016,April,298.0
VA,2016,May,312.0
VA,2016,June,319.0
VA,2016,July,321.0
VA,2016,August,317.0
VA,2016,September,330.0
VA,2016,October,340.0
VA,2016,November,345.0
VA,2016,December,342.0
VA,2017,January,346.0
VA,2017,February,349.0
VA,2017,March,343.0
VA,2017,April,352.0
VA,2017,May,345.0
VA,2017,June,338.0
VA,2017,July,346.0
VA,2017,August,344.0
VA,2017,September,337.0
VA,2017,October,324.0
VA,2017,November,325.0
VA,2015,January,63414.0
VA,2015,February,63896.0
VA,2015,March,64114.0
VA,2015,April,64331.0
VA,2015,May,64403.0
VA,2015,June,64455.0
VA,2015,July,64525.0
VA,2015,August,64848.0
VA,2015,September,65030.0
VA,2015,October,65166.0
VA,2015,November,65089.0
VA,2015,December,64760.0
VA,2016,January,64036.0
VA,2016,February,63994.0
VA,2016,March,64135.0
VA,2016,April,64102.0
VA,2016,May,64400.0
VA,2016,June,64560.0
VA,2016,July,64782.0
VA,2016,August,64813.0
VA,2016,September,64726.0
VA,2016,October,64975.0
VA,2016,November,65204.0
VA,2016,December,65580.0
VA,2017,January,65966.0
VA,2017,February,66108.0
VA,2017,March,66447.0
VA,2017,April,66750.0
VA,2017,May,66772.0
VA,2017,June,66966.0
VA,2017,July,66942.0
VA,2017,August,67016.0
VA,2017,September,67362.0
VA,2017,October,67354.0
VA,2017,November,67382.0
VA,2015,January,959.0
VA,2015,February,980.0
VA,2015,March,968.0
VA,2015,April,966.0
VA,2015,May,973.0
VA,2015,June,984.0
VA,2015,July,976.0
VA,2015,August,994.0
VA,2015,September,1009.0
VA,2015,October,1016.0
VA,2015,November,992.0
VA,2015,December,1002.0
VA,2016,January,1006.0
VA,2016,February,1051.0
VA,2016,March,1107.0
VA,2016,April,1131.0
VA,2016,May,1160.0
VA,2016,June,1186.0
VA,2016,July,1214.0
VA,2016,August,1229.0
VA,2016,September,1260.0
VA,2016,October,1287.0
VA,2016,November,1340.0
VA,2016,December,1356.0
VA,2017,January,1392.0
VA,2017,February,1402.0
VA,2017,March,1393.0
VA,2017,April,1406.0
VA,2017,May,1414.0
VA,2017,June,1427.0
VA,2017,July,1439.0
VA,2017,August,1452.0
VA,2017,September,1437.0
VA,2017,October,1420.0
VA,2017,November,1420.0
VA,2015,January,748.0
VA,2015,February,763.0
VA,2015,March,754.0
VA,2015,April,751.0
VA,2015,May,760.0
VA,2015,June,771.0
VA,2015,July,767.0
VA,2015,August,780.0
VA,2015,September,793.0
VA,2015,October,812.0
VA,2015,November,794.0
VA,2015,December,802.0
VA,2016,January,804.0
VA,2016,February,855.0
VA,2016,March,902.0
VA,2016,April,926.0
VA,2016,May,951.0
VA,2016,June,976.0
VA,2016,July,994.0
VA,2016,August,1009.0
VA,2016,September,1028.0
VA,2016,October,1056.0
VA,2016,November,1097.0
VA,2016,December,1117.0
VA,2017,January,1148.0
VA,2017,February,1151.0
VA,2017,March,1140.0
VA,2017,April,1146.0
VA,2017,May,1146.0
VA,2017,June,1150.0
VA,2017,July,1170.0
VA,2017,August,1190.0
VA,2017,September,1188.0
VA,2017,October,1160.0
VA,2017,November,1167.0
VA,2015,January,98.1230448383733
VA,2015,February,98.06122448979592
VA,2015,March,98.24380165289259
VA,2015,April,98.1366459627329
VA,2015,May,98.15005138746149
VA,2015,June,98.17073170731709
VA,2015,July,98.25819672131149
VA,2015,August,98.3903420523139
VA,2015,September,98.414271555996
VA,2015,October,98.42519685039369
VA,2015,November,98.2862903225807
VA,2015,December,98.2035928143712
VA,2016,January,98.3101391650099
VA,2016,February,98.4776403425309
VA,2016,March,98.6449864498645
VA,2016,April,98.67374005305041
VA,2016,May,98.70689655172409
VA,2016,June,98.6509274873524
VA,2016,July,98.68204283360791
VA,2016,August,98.6981285598047
VA,2016,September,98.57142857142858
VA,2016,October,98.6790986790987
VA,2016,November,98.80597014925371
VA,2016,December,98.9675516224189
VA,2017,January,98.8505747126437
VA,2017,February,98.6447931526391
VA,2017,March,98.5642498205312
VA,2017,April,98.4352773826458
VA,2017,May,98.37340876944842
VA,2017,June,98.31814996496142
VA,2017,July,98.2626824183461
VA,2017,August,98.3471074380165
VA,2017,September,98.5386221294363
VA,2017,October,98.4507042253521
VA,2017,November,98.5211267605634
VA,2015,January,43.0
VA,2015,February,41.0
VA,2015,March,43.0
VA,2015,April,46.0
VA,2015,May,45.0
VA,2015,June,44.0
VA,2015,July,44.0
VA,2015,August,47.0
VA,2015,September,47.0
VA,2015,October,48.0
VA,2015,November,47.0
VA,2015,December,45.0
VA,2016,January,45.0
VA,2016,February,48.0
VA,2016,March,46.0
VA,2016,April,46.0
VA,2016,May,55.0
VA,2016,June,60.0
VA,2016,July,62.0
VA,2016,August,60.0
VA,2016,September,60.0
VA,2016,October,61.0
VA,2016,November,67.0
VA,2016,December,68.0
VA,2017,January,69.0
VA,2017,February,77.0
VA,2017,March,84.0
VA,2017,April,83.0
VA,2017,May,79.0
VA,2017,June,78.0
VA,2017,July,81.0
VA,2017,August,90.0
VA,2017,September,91.0
VA,2017,October,94.0
VA,2017,November,94.0
VA,2015,January,182.0
VA,2015,February,192.0
VA,2015,March,191.0
VA,2015,April,198.0
VA,2015,May,206.0
VA,2015,June,217.0
VA,2015,July,214.0
VA,2015,August,209.0
VA,2015,September,230.0
VA,2015,October,253.0
VA,2015,November,256.0
VA,2015,December,261.0
VA,2016,January,263.0
VA,2016,February,309.0
VA,2016,March,355.0
VA,2016,April,390.0
VA,2016,May,417.0
VA,2016,June,447.0
VA,2016,July,474.0
VA,2016,August,514.0
VA,2016,September,534.0
VA,2016,October,562.0
VA,2016,November,610.0
VA,2016,December,650.0
VA,2017,January,694.0
VA,2017,February,703.0
VA,2017,March,696.0
VA,2017,April,691.0
VA,2017,May,697.0
VA,2017,June,712.0
VA,2017,July,736.0
VA,2017,August,758.0
VA,2017,September,765.0
VA,2017,October,757.0
VA,2017,November,772.0
VT,2015,January,11.0
VT,2015,February,10.0
VT,2015,March,9.0
VT,2015,April,9.0
VT,2015,May,11.0
VT,2015,June,12.0
VT,2015,July,12.0
VT,2015,August,13.0
VT,2015,September,14.0
VT,2015,October,11.0
VT,2015,November,13.0
VT,2015,December,12.0
VT,2016,January,12.0
VT,2016,February,13.0
VT,2016,March,12.0
VT,2016,April,15.0
VT,2016,May,15.0
VT,2016,June,15.0
VT,2016,July,14.0
VT,2016,August,18.0
VT,2016,September,22.0
VT,2016,October,25.0
VT,2016,November,23.0
VT,2016,December,22.0
VT,2017,January,25.0
VT,2017,February,24.0
VT,2017,March,28.0
VT,2017,April,30.0
VT,2017,May,29.0
VT,2017,June,31.0
VT,2017,July,35.0
VT,2017,August,33.0
VT,2017,September,29.0
VT,2017,October,28.0
VT,2017,November,36.0
VT,2015,January,31.0
VT,2015,February,27.0
VT,2015,March,29.0
VT,2015,April,31.0
VT,2015,May,32.0
VT,2015,June,31.0
VT,2015,July,33.0
VT,2015,August,35.0
VT,2015,September,35.0
VT,2015,October,31.0
VT,2015,November,32.0
VT,2015,December,31.0
VT,2016,January,32.0
VT,2016,February,35.0
VT,2016,March,35.0
VT,2016,April,36.0
VT,2016,May,38.0
VT,2016,June,38.0
VT,2016,July,37.0
VT,2016,August,40.0
VT,2016,September,44.0
VT,2016,October,49.0
VT,2016,November,48.0
VT,2016,December,50.0
VT,2017,January,51.0
VT,2017,February,52.0
VT,2017,March,53.0
VT,2017,April,52.0
VT,2017,May,50.0
VT,2017,June,52.0
VT,2017,July,53.0
VT,2017,August,48.0
VT,2017,September,44.0
VT,2017,October,39.0
VT,2017,November,43.0
VT,2015,January,4.0
VT,2015,February,5.0
VT,2015,March,5.0
VT,2015,April,7.0
VT,2015,May,9.0
VT,2015,June,9.0
VT,2015,July,9.0
VT,2015,August,9.0
VT,2015,September,9.0
VT,2015,October,8.0
VT,2015,November,7.0
VT,2015,December,8.0
VT,2016,January,9.0
VT,2016,February,9.0
VT,2016,March,10.0
VT,2016,April,10.0
VT,2016,May,8.0
VT,2016,June,9.0
VT,2016,July,9.0
VT,2016,August,10.0
VT,2016,September,10.0
VT,2016,October,13.0
VT,2016,November,13.0
VT,2016,December,12.0
VT,2017,January,12.0
VT,2017,February,13.0
VT,2017,March,14.0
VT,2017,April,13.0
VT,2017,May,13.0
VT,2017,June,12.0
VT,2017,July,13.0
VT,2017,August,13.0
VT,2017,September,14.0
VT,2017,October,12.0
VT,2017,November,14.0
VT,2015,January,18.0
VT,2015,February,20.0
VT,2015,March,22.0
VT,2015,April,21.0
VT,2015,May,21.0
VT,2015,June,22.0
VT,2015,July,24.0
VT,2015,August,23.0
VT,2015,September,24.0
VT,2015,October,24.0
VT,2015,November,25.0
VT,2015,December,23.0
VT,2016,January,24.0
VT,2016,February,25.0
VT,2016,March,23.0
VT,2016,April,23.0
VT,2016,May,24.0
VT,2016,June,24.0
VT,2016,July,23.0
VT,2016,August,27.0
VT,2016,September,25.0
VT,2016,October,24.0
VT,2016,November,23.0
VT,2016,December,24.0
VT,2017,January,22.0
VT,2017,February,22.0
VT,2017,March,26.0
VT,2017,April,26.0
VT,2017,May,24.0
VT,2017,June,24.0
VT,2017,July,27.0
VT,2017,August,23.0
VT,2017,September,24.0
VT,2017,October,25.0
VT,2017,November,28.0
VT,2015,January,5573.0
VT,2015,February,5639.0
VT,2015,March,5683.0
VT,2015,April,5776.0
VT,2015,May,5799.0
VT,2015,June,5819.0
VT,2015,July,5816.0
VT,2015,August,5793.0
VT,2015,September,5748.0
VT,2015,October,5711.0
VT,2015,November,5737.0
VT,2015,December,5770.0
VT,2016,January,5734.0
VT,2016,February,5710.0
VT,2016,March,5729.0
VT,2016,April,5666.0
VT,2016,May,5671.0
VT,2016,June,5670.0
VT,2016,July,5715.0
VT,2016,August,5728.0
VT,2016,September,5754.0
VT,2016,October,5775.0
VT,2016,November,5749.0
VT,2016,December,5787.0
VT,2017,January,5821.0
VT,2017,February,5799.0
VT,2017,March,5792.0
VT,2017,April,5838.0
VT,2017,May,5815.0
VT,2017,June,5811.0
VT,2017,July,5781.0
VT,2017,August,5780.0
VT,2017,September,5774.0
VT,2017,October,5763.0
VT,2017,November,5779.0
VT,2015,January,76.0
VT,2015,February,77.0
VT,2015,March,82.0
VT,2015,April,85.0
VT,2015,May,91.0
VT,2015,June,94.0
VT,2015,July,95.0
VT,2015,August,100.0
VT,2015,September,100.0
VT,2015,October,96.0
VT,2015,November,99.0
VT,2015,December,99.0
VT,2016,January,100.0
VT,2016,February,105.0
VT,2016,March,104.0
VT,2016,April,107.0
VT,2016,May,104.0
VT,2016,June,107.0
VT,2016,July,110.0
VT,2016,August,115.0
VT,2016,September,118.0
VT,2016,October,129.0
VT,2016,November,128.0
VT,2016,December,136.0
VT,2017,January,137.0
VT,2017,February,139.0
VT,2017,March,143.0
VT,2017,April,143.0
VT,2017,May,141.0
VT,2017,June,138.0
VT,2017,July,141.0
VT,2017,August,132.0
VT,2017,September,130.0
VT,2017,October,126.0
VT,2017,November,135.0
VT,2015,January,58.0
VT,2015,February,58.0
VT,2015,March,62.0
VT,2015,April,66.0
VT,2015,May,70.0
VT,2015,June,72.0
VT,2015,July,74.0
VT,2015,August,80.0
VT,2015,September,79.0
VT,2015,October,76.0
VT,2015,November,79.0
VT,2015,December,77.0
VT,2016,January,79.0
VT,2016,February,83.0
VT,2016,March,84.0
VT,2016,April,84.0
VT,2016,May,83.0
VT,2016,June,84.0
VT,2016,July,87.0
VT,2016,August,91.0
VT,2016,September,94.0
VT,2016,October,102.0
VT,2016,November,100.0
VT,2016,December,107.0
VT,2017,January,109.0
VT,2017,February,110.0
VT,2017,March,114.0
VT,2017,April,115.0
VT,2017,May,112.0
VT,2017,June,112.0
VT,2017,July,116.0
